X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,X121,X122,X123,X124,X125,X126,X127,X128,X129,X130,X131,X132,X133,X134,X135,X136,X137,X138,X139,X140,X141,X142,X143,X144,X145,X146,X147,X148,X149,X150,X151,X152,X153,X154,X155,X156,X157,X158,X159,X160,X161,X162,X163,X164,X165,X166,X167,X168,X169,X170,X171,X172,X173,X174,X175,X176,X177,X178,X179,X180,X181,X182,X183,X184,X185,X186,X187,X188,X189,X190,X191,X192,X193,X194,X195,X196,X197,X198,X199,X200,X201,X202,X203,X204,X205,X206,X207,X208,X209
1,-11,-17,-16,-17,-17,-12,-11,-8,-12,-14,-17,-14,-20,-14,-14,-14,-16,-16,-14,-8,-12,-12,-16,-17,-17,-22,-17,-20,-17,-17,-16,-16,-19,-19,-14,-14,-14,-16,-12,-11,-9,-6,-3,1,-3,-1,-1,-1,6,9,22,41,48,40,56,49,48,64,83,94,116,132,147,147,150,171,205,240,285,314,365,421,482,536,575,626,687,759,826,879,951,1009,1070,1112,1145,1180,1214,1246,1273,1291,1307,1318,1326,1329,1326,1321,1305,1281,1251,1224,1190,1164,1126,1073,1006,929,839,753,703,642,597,527,453,382,339,288,227,179,123,75,44,4,-12,-9,-4,-25,-28,-32,-41,-17,-6,-8,-8,-4,-17,-16,-17,-64,-81,-60,-41,-25,3,-12,-38,-40,-20,-32,-32,-22,-40,-49,-43,-9,-6,-35,-41,-41,-44,-51,-44,-44,-48,-35,-33,-43,-51,-44,-36,-32,-36,-38,-24,-25,-24,-24,-27,-24,-19,-20,-19,-8,-12,-20,-12,-14,-19,-17,-17,-17,-12,-9,-19,-22,-14,-14,-17,-20,-27,-28,-22,-19,-19,-24,-30,-30,-27,-27
1,-8,-14,-12,-11,-11,-9,-12,-12,-12,-14,-14,-12,-14,-14,-14,-14,-12,-12,-14,-14,-14,-20,-19,-17,-16,-14,-17,-17,-16,-19,-16,-17,-14,-14,-14,-17,-12,-17,-12,-12,-9,-11,-6,-4,0,0,-1,3,8,8,25,41,48,46,56,54,51,68,80,94,118,136,149,161,153,171,208,232,282,317,352,400,456,517,570,616,665,729,801,850,913,961,1028,1086,1124,1155,1189,1219,1251,1278,1304,1310,1314,1307,1307,1301,1288,1265,1237,1211,1172,1142,1096,1043,979,914,820,732,682,626,584,533,463,389,333,282,222,173,123,83,51,19,-3,-12,-4,-22,-33,-30,-32,-14,-4,-9,-8,-14,-17,-12,-1,-30,-80,-65,-51,-40,-9,0,-30,-49,-28,-14,-27,-38,-36,-49,-46,-28,-6,-20,-56,-54,-51,-41,-32,-38,-54,-52,-49,-46,-40,-43,-44,-36,-36,-30,-28,-16,-28,-33,-22,-20,-14,-16,-27,-24,-12,-11,-12,-14,-17,-17,-14,-12,-19,-16,-9,-4,-11,-19,-16,-17,-16,-17,-20,-22,-25,-27,-32,-27,-27,-27
1,-8,-12,-12,-12,-14,-12,-14,-12,-16,-11,-14,-16,-17,-19,-25,-22,-22,-25,-17,-14,-17,-17,-20,-17,-22,-19,-22,-16,-17,-16,-17,-17,-22,-19,-16,-16,-17,-22,-20,-19,-19,-9,-6,-8,-4,-6,-6,0,3,8,24,38,44,46,59,52,51,72,83,94,116,134,155,166,156,164,198,232,286,315,352,402,454,514,567,613,656,730,808,863,914,961,1018,1081,1126,1161,1196,1223,1247,1279,1303,1313,1315,1319,1315,1305,1281,1255,1231,1209,1175,1140,1095,1034,970,895,808,741,693,632,578,511,438,373,328,285,227,179,126,84,46,11,-3,-6,-4,-27,-35,-32,-30,-20,-6,-12,-12,-14,-16,-9,-8,-64,-75,-51,-41,-27,9,-14,-40,-35,-19,-30,-33,-22,-35,-49,-46,-20,-9,-28,-51,-62,-49,-44,-33,-44,-54,-57,-54,-51,-46,-48,-44,-38,-33,-32,-33,-11,-24,-30,-27,-20,-14,-12,-24,-20,-14,-14,-16,-17,-24,-22,-22,-16,-17,-16,-12,-11,-16,-22,-22,-19,-22,-24,-27,-28,-27,-28,-28,-27,-27,-25
0,-11,-12,-11,-12,-14,-14,-16,-12,-16,-16,-19,-17,-19,-17,-17,-17,-17,-16,-17,-16,-16,-20,-19,-16,-17,-16,-20,-19,-19,-22,-19,-17,-19,-17,-19,-20,-19,-17,-19,-12,-12,-9,-8,-3,-8,-4,-6,-1,3,8,22,36,44,40,56,46,52,72,88,102,120,136,149,160,153,169,201,229,285,320,365,410,453,507,565,616,666,720,783,842,914,970,1036,1086,1127,1159,1188,1219,1243,1272,1304,1315,1313,1313,1316,1313,1302,1275,1252,1220,1184,1153,1110,1062,994,930,837,741,687,620,576,514,453,379,333,286,227,182,129,86,51,11,-9,-12,-3,-14,-35,-33,-38,-40,-6,-1,-8,-12,-20,-24,-12,-8,-52,-73,-67,-41,-19,-1,-24,-30,-24,-19,-4,-24,-49,-70,-60,-36,-14,-4,-24,-43,-43,-44,-48,-44,-33,-40,-40,-44,-52,-51,-41,-33,-38,-41,-36,-33,-27,-25,-25,-22,-19,-22,-19,-12,-22,-20,-16,-11,-9,-14,-17,-20,-19,-17,-14,-16,-16,-12,-19,-20,-22,-24,-27,-28,-25,-22,-24,-28,-30,-33
1,-11,-9,-17,-12,-16,-14,-16,-16,-12,-16,-17,-17,-17,-14,-16,-14,-14,-16,-19,-20,-20,-24,-19,-17,-16,-19,-20,-20,-19,-20,-22,-19,-19,-19,-20,-19,-19,-17,-19,-14,-12,-16,-11,-6,-8,-1,-3,-1,1,8,22,40,43,40,54,52,49,65,80,92,118,137,152,161,152,161,198,230,280,322,358,410,459,515,571,624,676,740,815,873,926,972,1033,1091,1143,1179,1217,1248,1270,1300,1326,1332,1326,1326,1326,1318,1304,1278,1254,1227,1192,1155,1108,1054,996,934,841,749,703,645,604,547,475,398,341,298,240,187,131,92,59,25,8,-4,-4,-19,-32,-32,-36,-20,0,-8,-11,-9,-14,-12,-3,-33,-72,-59,-54,-48,-3,0,-22,-38,-33,-35,-30,-32,-25,-49,-43,-32,-12,-11,-33,-56,-56,-48,-43,-35,-43,-49,-49,-46,-43,-46,-46,-41,-35,-33,-35,-25,-20,-27,-33,-20,-19,-9,-17,-25,-17,-16,-16,-12,-19,-20,-17,-16,-14,-14,-20,-20,-20,-12,-16,-17,-19,-25,-30,-32,-30,-30,-27,-25,-30,-24
0,-11,-17,-14,-12,-12,-12,-14,-16,-19,-19,-17,-16,-14,-16,-16,-17,-25,-20,-17,-16,-19,-22,-25,-20,-20,-22,-20,-22,-19,-19,-20,-20,-19,-17,-17,-17,-17,-19,-19,-16,-14,-11,-8,-6,-4,-3,-3,0,3,8,24,36,38,41,51,48,51,65,80,100,115,128,155,156,153,172,196,232,288,320,368,414,467,528,579,629,685,746,816,879,941,999,1061,1117,1151,1183,1218,1247,1276,1303,1321,1329,1334,1334,1332,1324,1303,1284,1252,1228,1194,1164,1122,1064,1004,938,839,749,701,640,602,542,469,390,341,293,237,192,134,89,52,17,-9,-11,-1,-22,-33,-33,-38,-25,-3,-6,-11,-9,-16,-19,-11,-40,-78,-59,-46,-35,-3,-3,-27,-36,-20,-28,-35,-30,-28,-48,-51,-19,-8,-24,-44,-56,-57,-51,-32,-28,-43,-44,-43,-48,-52,-46,-44,-38,-38,-43,-25,-16,-22,-32,-32,-22,-16,-11,-20,-22,-19,-14,-14,-14,-19,-22,-22,-19,-19,-20,-11,-8,-12,-17,-24,-27,-20,-14,-17,-19,-25,-27,-35,-33,-30,-33
1,-8,-9,-11,-14,-9,-12,-9,-12,-14,-16,-16,-14,-16,-19,-14,-12,-17,-17,-16,-14,-16,-17,-16,-16,-16,-19,-17,-17,-20,-20,-17,-17,-17,-17,-14,-14,-16,-17,-14,-12,-12,-11,-4,-6,0,-3,-6,0,4,8,25,41,51,46,54,49,48,70,91,97,120,131,153,168,156,166,201,233,285,318,365,419,467,520,573,626,680,743,804,865,921,975,1041,1094,1137,1169,1203,1239,1260,1287,1313,1323,1326,1328,1328,1315,1305,1278,1251,1222,1191,1153,1111,1052,993,922,833,746,703,643,595,525,464,392,346,296,235,189,134,89,54,17,-4,-11,-1,-22,-32,-30,-41,-28,-8,-9,-9,-9,-14,-16,-8,-8,-67,-73,-64,-35,-17,3,-19,-40,-32,-19,-30,-28,-32,-49,-56,-41,-12,-12,-33,-46,-46,-60,-52,-36,-36,-33,-30,-44,-54,-56,-49,-40,-41,-36,-32,-32,-14,-22,-35,-30,-25,-16,-12,-9,-20,-25,-14,-14,-12,-14,-17,-17,-16,-22,-22,-16,-12,-11,-11,-16,-28,-28,-27,-19,-16,-19,-19,-28,-40,-36
0,-11,-16,-16,-16,-20,-25,-16,-19,-14,-16,-17,-14,-14,-16,-17,-16,-17,-17,-20,-20,-22,-20,-20,-19,-19,-24,-22,-24,-24,-25,-19,-20,-19,-20,-22,-20,-20,-17,-16,-14,-14,-14,-9,-11,-8,-6,-9,-4,1,6,22,35,38,43,48,49,51,62,76,94,116,131,156,168,152,166,200,237,297,325,361,408,459,515,573,624,674,731,804,864,924,973,1033,1095,1145,1177,1209,1234,1263,1295,1318,1331,1329,1329,1326,1314,1302,1281,1254,1223,1186,1154,1113,1057,991,919,831,762,712,656,599,525,453,397,350,301,237,174,123,81,51,17,1,-6,-14,-32,-35,-30,-22,-22,-8,-6,-16,-12,-4,-9,-9,-51,-72,-60,-49,-20,9,-6,-30,-43,-36,-25,-19,-25,-28,-60,-40,-27,1,-14,-49,-59,-56,-46,-38,-28,-54,-57,-52,-48,-51,-40,-36,-41,-40,-32,-28,-28,-24,-27,-32,-20,-17,-12,-17,-32,-20,-20,-16,-12,-22,-24,-19,-19,-25,-19,-16,-9,-11,-12,-14,-19,-24,-25,-25,-27,-28,-28,-28,-33,-30,-25
3,-9,-16,-14,-12,-14,-12,-11,-11,-14,-11,-14,-14,-16,-16,-17,-17,-17,-16,-17,-16,-17,-14,-14,-20,-17,-19,-16,-20,-17,-14,-17,-16,-16,-17,-17,-16,-14,-16,-14,-14,-9,-6,-8,-3,1,0,0,4,6,6,32,41,40,46,52,49,57,75,84,102,124,137,153,160,155,174,206,237,286,318,362,410,464,523,575,634,687,749,818,871,943,1002,1062,1116,1151,1179,1216,1248,1275,1304,1316,1324,1332,1332,1331,1323,1305,1288,1260,1227,1193,1166,1127,1068,1007,932,836,769,711,653,600,523,461,411,358,301,238,181,131,84,52,9,-4,-4,-8,-33,-38,-43,-32,-24,-9,-9,-12,-14,-11,-19,-16,-73,-91,-59,-35,-12,4,-24,-44,-38,-11,-9,-20,-36,-49,-72,-51,-24,1,-19,-41,-41,-40,-48,-43,-24,-35,-33,-40,-59,-62,-46,-41,-40,-41,-46,-38,-25,-25,-22,-28,-24,-14,-11,-17,-17,-12,-12,-11,-12,-17,-20,-19,-17,-12,-16,-19,-14,-19,-17,-22,-24,-19,-20,-19,-20,-17,-22,-24,-22,-24,-25
3,-9,-16,-17,-19,-17,-14,-19,-17,-16,-16,-16,-16,-16,-16,-16,-19,-17,-17,-22,-20,-22,-20,-19,-20,-22,-19,-19,-22,-24,-20,-19,-22,-22,-22,-20,-20,-19,-17,-17,-17,-16,-12,-9,-8,-6,-4,-4,-4,0,6,19,33,38,40,46,48,46,60,75,96,112,128,150,156,158,172,195,232,288,321,365,410,454,507,563,613,667,730,796,856,919,972,1036,1090,1137,1167,1194,1225,1246,1271,1305,1319,1319,1323,1321,1316,1302,1279,1247,1214,1180,1146,1111,1066,1007,935,842,751,703,637,586,512,440,378,345,301,237,179,120,84,56,22,-1,-12,1,-16,-27,-32,-36,-27,-8,-3,-4,-4,-14,-17,-6,-9,-68,-64,-62,-41,-9,8,-25,-38,-27,-11,-24,-32,-33,-48,-51,-38,-8,-8,-30,-44,-49,-51,-52,-48,-38,-46,-43,-48,-49,-51,-44,-35,-35,-36,-28,-32,-25,-24,-30,-30,-24,-22,-17,-14,-16,-14,-19,-20,-17,-12,-19,-19,-19,-24,-22,-22,-20,-19,-16,-12,-17,-22,-25,-24,-20,-24,-25,-33,-35,-27
1,-9,-14,-14,-16,-17,-14,-16,-14,-14,-16,-17,-22,-16,-16,-16,-17,-19,-14,-17,-17,-17,-22,-17,-20,-24,-19,-19,-20,-22,-22,-24,-20,-20,-19,-19,-16,-16,-17,-17,-14,-9,-11,-9,-8,-1,0,-4,3,0,4,22,38,38,41,54,51,46,62,78,97,116,131,148,158,150,168,198,230,283,318,355,403,456,514,565,616,661,722,791,853,914,969,1036,1097,1130,1164,1198,1231,1257,1279,1298,1313,1314,1314,1311,1306,1290,1271,1246,1218,1186,1145,1106,1047,988,922,829,743,688,627,579,514,442,378,336,293,240,189,132,89,52,12,-1,-12,-8,-25,-32,-32,-32,-27,-3,0,-8,-6,-9,-19,-1,-41,-81,-60,-51,-27,11,-19,-43,-41,-19,-20,-28,-30,-22,-48,-44,-25,-4,-24,-44,-48,-51,-54,-49,-30,-44,-36,-43,-49,-54,-43,-35,-36,-38,-36,-35,-27,-20,-33,-32,-28,-22,-22,-14,-6,-19,-24,-16,-12,-14,-17,-24,-16,-17,-17,-14,-16,-16,-12,-12,-22,-28,-27,-24,-17,-19,-20,-22,-33,-38,-35
-1,-9,-14,-12,-14,-11,-11,-11,-9,-9,-14,-12,-17,-17,-14,-12,-14,-16,-16,-19,-17,-17,-19,-16,-14,-12,-17,-17,-19,-19,-14,-16,-11,-16,-14,-16,-16,-12,-14,-14,-11,-12,-9,-8,-3,-3,0,3,9,22,33,41,46,51,52,52,59,81,89,108,126,139,169,174,161,176,198,241,280,302,333,376,432,493,554,588,626,692,765,828,892,961,1025,1086,1121,1153,1185,1219,1256,1285,1296,1304,1315,1321,1329,1328,1310,1288,1267,1243,1211,1182,1148,1100,1044,982,906,817,738,684,637,581,507,426,368,322,275,227,163,108,64,30,-8,-19,-3,-14,-32,-32,-43,-30,1,-11,-24,-6,-12,-12,-3,-32,-83,-60,-49,-36,-3,1,-24,-38,-32,-22,-20,-41,-46,-52,-56,-33,-12,-19,-43,-54,-52,-46,-46,-35,-32,-36,-38,-38,-49,-51,-38,-38,-41,-38,-36,-27,-14,-19,-30,-25,-20,-8,-8,-17,-19,-19,-16,-3,-3,-12,-14,-19,-19,-14,-11,-11,-11,-8,-12,-20,-28,-32,-27,-19,-19,-19,-22,-30,-33,-32,-25
-1,-14,-20,-19,-14,-14,-16,-16,-16,-17,-14,-17,-16,-16,-20,-12,-17,-19,-16,-17,-17,-14,-17,-20,-17,-19,-16,-14,-17,-16,-16,-20,-16,-12,-16,-14,-14,-11,-14,-12,-8,-8,-8,-6,-3,-1,0,4,12,20,32,44,48,51,54,54,67,83,96,113,121,139,174,171,164,182,209,254,277,305,342,395,454,517,562,591,639,719,783,845,908,988,1050,1097,1132,1162,1199,1234,1274,1295,1308,1326,1345,1351,1355,1346,1326,1306,1292,1263,1238,1202,1166,1117,1058,991,914,826,747,701,642,583,506,427,379,329,289,238,169,108,56,17,-12,-19,6,-16,-33,-41,-52,-52,1,0,-4,-3,-16,-33,-14,-27,-72,-62,-60,-48,-16,0,-20,-38,-27,-12,-25,-28,-43,-59,-67,-43,-17,-17,-38,-52,-60,-51,-46,-35,-36,-48,-43,-48,-56,-48,-44,-38,-38,-40,-43,-28,-27,-27,-28,-25,-22,-16,-16,-17,-25,-24,-22,-14,-14,-17,-17,-20,-17,-16,-16,-12,-8,-8,-14,-22,-24,-28,-27,-17,-16,-19,-25,-30,-30,-28,-25
0,-14,-17,-16,-16,-19,-17,-20,-17,-17,-14,-14,-16,-19,-17,-17,-17,-17,-16,-16,-19,-19,-19,-17,-19,-19,-14,-17,-22,-19,-20,-22,-17,-17,-16,-16,-16,-16,-17,-16,-14,-12,-12,-9,-6,-8,-1,4,8,12,22,36,43,38,44,51,49,56,72,80,97,115,129,165,165,153,169,201,238,288,317,355,410,464,523,567,618,668,743,809,868,929,982,1044,1097,1129,1161,1190,1217,1248,1273,1296,1304,1309,1309,1307,1299,1281,1259,1240,1211,1176,1143,1089,1030,982,922,836,735,680,626,579,509,429,360,317,280,227,176,120,70,41,3,-11,-8,-4,-32,-35,-36,-43,-19,3,-3,-8,-11,-16,-20,-11,-65,-70,-70,-48,-19,3,-12,-33,-28,-14,-9,-24,-28,-36,-64,-57,-36,-6,-24,-38,-48,-51,-52,-49,-36,-33,-41,-46,-48,-57,-54,-33,-30,-38,-38,-25,-25,-30,-35,-22,-19,-22,-25,-28,-25,-22,-16,-6,-3,-11,-19,-20,-16,-14,-14,-17,-20,-16,-19,-20,-22,-28,-28,-22,-19,-27,-28,-27,-32,-36,-25
-3,-14,-12,-12,-14,-11,-14,-17,-19,-19,-17,-16,-17,-20,-20,-19,-22,-24,-24,-22,-22,-20,-20,-19,-20,-22,-22,-19,-22,-20,-16,-20,-20,-24,-19,-19,-20,-20,-19,-19,-17,-20,-16,-16,-12,-11,-8,0,3,9,20,36,38,35,43,49,51,59,70,81,96,112,133,168,166,158,176,198,243,293,322,365,408,461,520,572,621,685,761,828,876,927,979,1046,1110,1152,1185,1209,1235,1259,1286,1310,1317,1322,1320,1317,1307,1291,1269,1240,1214,1177,1144,1094,1038,982,921,836,745,687,623,567,495,424,366,328,282,230,185,129,81,43,4,-6,-6,-9,-32,-32,-32,-35,-9,-1,-1,-6,-14,-11,-4,-6,-67,-70,-64,-48,-25,8,-27,-40,-33,-8,-19,-32,-22,-41,-54,-56,-30,-3,-25,-38,-54,-62,-59,-40,-35,-33,-32,-38,-59,-56,-49,-43,-43,-35,-38,-38,-28,-17,-28,-36,-16,-9,-16,-11,-24,-25,-25,-11,-8,-11,-17,-20,-22,-24,-22,-12,-14,-14,-19,-27,-32,-28,-25,-22,-19,-20,-24,-30,-36,-30,-19
0,-11,-17,-16,-16,-16,-14,-12,-14,-16,-16,-19,-17,-17,-16,-17,-16,-19,-17,-16,-14,-14,-16,-12,-16,-16,-19,-16,-16,-20,-17,-17,-19,-19,-17,-16,-14,-19,-14,-12,-12,-12,-11,-12,-11,-9,-3,-3,4,9,20,28,38,38,36,48,48,59,72,80,91,112,129,158,163,152,172,200,238,288,318,358,403,453,512,558,605,648,717,794,852,909,962,1023,1085,1121,1153,1188,1217,1241,1268,1290,1302,1303,1307,1303,1300,1284,1255,1223,1191,1162,1137,1095,1052,983,925,850,760,687,615,558,491,419,358,309,261,214,174,123,80,44,4,-12,-11,-1,-17,-32,-30,-43,-30,-1,0,-6,-6,-11,-12,-6,-19,-72,-68,-49,-36,-4,-3,-28,-38,-22,-4,-24,-30,-30,-49,-44,-41,-12,-8,-24,-36,-56,-64,-46,-24,-27,-33,-38,-56,-60,-52,-38,-35,-33,-30,-36,-30,-17,-20,-30,-25,-19,-14,-14,-12,-20,-22,-14,-9,-3,-9,-20,-20,-24,-19,-14,-11,-11,-24,-22,-28,-32,-32,-24,-20,-20,-27,-27,-30,-28,-19
0,-12,-11,-14,-12,-14,-12,-16,-11,-11,-12,-11,-9,-12,-11,-14,-16,-17,-16,-14,-16,-17,-16,-16,-14,-17,-19,-17,-19,-17,-17,-19,-16,-16,-16,-16,-16,-16,-14,-14,-14,-14,-16,-12,-12,-8,-3,6,6,8,20,35,41,40,46,48,49,57,73,83,102,116,140,166,157,155,174,203,246,288,315,357,402,459,520,563,610,669,743,810,868,924,982,1044,1092,1124,1156,1185,1219,1246,1273,1296,1305,1307,1309,1307,1294,1276,1256,1233,1203,1171,1137,1089,1031,970,903,812,727,661,618,570,512,445,371,325,280,224,184,128,76,40,3,-12,-8,-3,-30,-32,-40,-46,-19,0,-8,-8,-8,-19,-16,-11,-62,-73,-64,-52,-28,3,-20,-44,-36,-12,-17,-35,-30,-41,-46,-59,-25,-6,-28,-36,-54,-54,-54,-43,-32,-35,-33,-46,-62,-65,-52,-38,-30,-32,-40,-28,-28,-25,-17,-25,-22,-16,-14,-19,-14,-8,-11,-8,-9,-25,-27,-17,-16,-17,-19,-19,-17,-17,-20,-27,-28,-28,-27,-20,-20,-27,-28,-33,-32,-25,-17
-1,-8,-11,-14,-14,-16,-17,-16,-17,-16,-11,-14,-17,-16,-17,-17,-17,-14,-16,-17,-17,-17,-17,-16,-12,-17,-19,-20,-22,-20,-22,-20,-22,-16,-16,-17,-20,-17,-16,-12,-12,-14,-17,-14,-14,-8,-1,3,4,9,19,32,36,36,43,43,51,54,64,75,92,108,126,165,168,152,161,187,230,285,313,346,390,443,504,554,599,643,712,789,849,905,959,1023,1082,1118,1151,1179,1207,1235,1265,1287,1299,1304,1304,1297,1286,1273,1252,1228,1196,1161,1126,1086,1030,972,908,818,730,676,615,565,504,435,365,321,275,219,174,123,81,44,16,-6,-9,-1,-25,-28,-30,-35,-9,-1,-1,-8,-20,-19,-4,-3,-28,-73,-64,-51,-27,3,-17,-36,-36,-20,-9,-19,-28,-44,-56,-54,-43,-12,-6,-36,-44,-54,-52,-44,-27,-36,-44,-48,-59,-62,-41,-33,-35,-38,-36,-33,-30,-24,-22,-28,-16,-14,-17,-19,-20,-22,-17,-12,-8,-12,-19,-20,-19,-16,-14,-14,-17,-20,-22,-22,-22,-24,-28,-30,-28,-28,-24,-32,-35,-33,-17
0,-11,-9,-8,-12,-14,-17,-19,-16,-16,-17,-19,-17,-17,-14,-16,-14,-14,-16,-17,-19,-17,-17,-12,-14,-14,-14,-16,-20,-12,-16,-22,-16,-17,-17,-17,-19,-14,-14,-14,-12,-16,-14,-11,-6,-4,-1,8,12,17,28,36,36,46,51,51,54,59,70,83,107,118,137,171,166,155,169,200,245,289,315,352,397,456,514,570,616,672,749,816,873,925,981,1050,1110,1135,1167,1203,1231,1263,1289,1305,1310,1316,1319,1318,1307,1286,1262,1243,1219,1183,1148,1098,1044,985,914,821,752,696,639,575,493,424,378,325,289,230,173,121,80,48,12,-1,-4,-12,-35,-36,-32,-30,-14,1,-11,-9,-6,-12,-9,-17,-68,-70,-57,-41,6,9,-24,-44,-24,-14,-20,-19,-19,-48,-60,-46,-11,-11,-43,-54,-49,-46,-49,-28,-36,-43,-35,-44,-56,-52,-40,-40,-41,-36,-36,-32,-24,-24,-22,-27,-20,-16,-12,-20,-14,-17,-24,-14,-12,-17,-19,-19,-19,-17,-16,-12,-14,-12,-12,-19,-27,-24,-28,-24,-19,-20,-27,-27,-24,-17,-16
1,-11,-16,-12,-12,-14,-14,-14,-14,-16,-16,-14,-16,-14,-12,-12,-16,-16,-19,-20,-19,-19,-17,-16,-17,-20,-16,-17,-16,-19,-17,-16,-16,-17,-12,-12,-12,-16,-11,-14,-9,-8,-9,-16,-16,-9,0,6,12,14,24,35,43,44,46,48,54,65,75,86,99,113,136,166,161,156,177,203,243,280,310,355,405,461,517,557,608,675,752,813,868,927,985,1052,1101,1129,1175,1206,1233,1257,1279,1295,1305,1311,1313,1314,1298,1276,1258,1234,1209,1182,1145,1090,1029,978,917,824,730,674,624,571,501,426,369,312,277,229,179,120,68,35,-1,-9,-6,-11,-32,-35,-36,-36,-24,1,-12,-9,-6,-11,-11,-11,-70,-81,-51,-46,-6,16,-22,-44,-40,-6,-19,-22,-33,-60,-68,-41,-17,-11,-38,-56,-52,-54,-51,-41,-36,-44,-41,-52,-59,-52,-44,-40,-38,-36,-30,-43,-27,-19,-30,-24,-17,-14,-14,-16,-20,-25,-14,-9,-8,-14,-24,-20,-16,-17,-19,-9,-12,-11,-20,-24,-33,-27,-24,-22,-17,-27,-32,-32,-35,-24,-12
1,-9,-16,-16,-16,-16,-19,-16,-17,-16,-16,-14,-16,-17,-19,-14,-16,-16,-16,-19,-16,-14,-17,-17,-14,-16,-16,-16,-17,-16,-19,-17,-17,-19,-20,-16,-16,-14,-11,-12,-14,-14,-16,-11,-6,-3,0,3,8,11,27,40,43,44,48,48,52,62,70,84,105,116,134,165,163,156,177,208,249,288,317,357,405,461,512,562,613,680,752,807,861,922,982,1047,1092,1126,1156,1191,1222,1246,1270,1287,1295,1302,1304,1304,1292,1270,1246,1223,1198,1163,1130,1078,1025,972,913,821,720,669,610,562,491,414,354,309,265,217,173,116,72,40,4,-11,-14,-9,-30,-35,-35,-28,-6,-9,-4,-1,-14,-16,-8,-27,-72,-59,-62,-52,-1,3,-22,-38,-33,-17,-27,-25,-16,-44,-60,-57,-20,-11,-33,-43,-54,-54,-48,-38,-46,-46,-44,-52,-51,-49,-46,-35,-35,-44,-38,-30,-22,-17,-25,-19,-25,-22,-20,-22,-17,-20,-17,-12,-12,-22,-28,-17,-14,-17,-12,-14,-24,-28,-25,-22,-22,-24,-24,-28,-27,-25,-25,-27,-19,-16,-16
0,-11,-17,-17,-17,-19,-16,-19,-19,-14,-17,-19,-16,-17,-17,-19,-17,-17,-17,-16,-16,-17,-17,-14,-20,-20,-17,-19,-24,-19,-17,-22,-20,-19,-17,-16,-16,-12,-16,-14,-17,-16,-12,-11,-9,-9,-1,4,9,12,24,36,43,40,48,49,52,57,73,78,96,116,137,163,153,150,171,206,241,280,309,352,403,458,511,552,604,668,746,805,861,916,969,1028,1083,1121,1156,1187,1209,1243,1272,1291,1299,1305,1309,1307,1291,1275,1256,1236,1209,1174,1135,1089,1030,980,906,807,724,677,628,581,499,421,360,317,281,232,176,110,67,36,0,-8,-6,3,-25,-33,-38,-48,-28,3,-6,-4,0,-9,-17,-9,-51,-68,-59,-54,-33,6,-9,-36,-36,-17,-11,-22,-20,-35,-60,-62,-32,-1,-17,-36,-46,-60,-56,-43,-27,-40,-40,-48,-62,-59,-49,-38,-38,-35,-36,-35,-30,-17,-27,-27,-19,-17,-17,-17,-24,-30,-17,-12,-9,-14,-19,-20,-14,-16,-19,-17,-12,-16,-25,-28,-28,-24,-19,-19,-24,-27,-24,-30,-32,-28,-17
0,-11,-12,-12,-12,-12,-16,-14,-16,-16,-17,-14,-16,-17,-12,-16,-17,-14,-17,-19,-14,-14,-16,-17,-20,-20,-17,-20,-19,-19,-19,-17,-16,-16,-14,-12,-16,-14,-12,-12,-11,-12,-11,-11,-8,-8,-3,3,4,11,22,35,40,38,48,44,49,64,75,84,105,120,140,174,163,156,179,208,257,297,318,369,414,469,525,576,621,687,770,834,885,936,994,1065,1116,1148,1182,1212,1244,1268,1297,1313,1319,1327,1331,1319,1316,1297,1271,1254,1225,1190,1154,1111,1052,996,930,832,746,695,640,586,514,434,368,326,288,235,185,126,78,46,11,-4,-6,-3,-27,-28,-33,-43,-19,4,-1,-4,-1,-8,-11,-4,-43,-67,-60,-59,-36,6,-8,-36,-36,-14,-16,-27,-19,-28,-44,-62,-43,-8,-12,-25,-38,-57,-54,-44,-36,-35,-33,-40,-49,-57,-52,-40,-35,-33,-33,-41,-27,-17,-22,-24,-19,-22,-16,-14,-19,-19,-12,-11,-6,-14,-20,-20,-19,-16,-14,-12,-11,-11,-16,-25,-27,-27,-22,-17,-20,-20,-28,-28,-28,-28,-22
